GLG_Player,GLG_Tm,GLG_Age,GLG_G,GLG_MP,GLG_PER,GLG_TS%,GLG_3PAr,GLG_FTr,GLG_ORB%,GLG_DRB%,GLG_TRB%,GLG_AST%,GLG_STL%,GLG_BLK%,GLG_TOV%,GLG_USG%,GLG_Ws-dum,GLG_OWS,GLG_DWS,GLG_WS,GLG_WS/48,GLG_Bpm-dum,GLG_OBPM,GLG_DBPM,GLG_BPM,GLG_VORP
Xavier Sila,NA,29,40,1249,13.1,0.599,0.642,0.236,1.9,8.4,5.0,3.9,1.3,0.3,9.0,19.0,,2.1,1.0,3.1,0.119,,,,,
Marcus Simmon,GR,29,25,589,7.4,0.493,0.290,0.218,5.4,10.0,7.6,6.5,1.3,1.3,16.1,11.7,,0.0,0.3,0.3,0.027,,,,,
Mark Simmon,LO,,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.017,,,,,
Patrick Simo,SL,24,2,9,-18.6,0.188,0.875,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,,-0.1,0.0,-0.1,-0.534,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Henry Sim,SL,26,25,764,17.8,0.550,0.111,0.506,9.4,23.3,16.1,10.4,1.5,2.3,15.7,25.9,,0.5,1.1,1.6,0.100,,,,,
Satnam Sing,TE,21,8,43,4.4,0.470,0.000,1.222,9.8,14.9,12.3,2.8,1.1,0.0,22.4,16.9,,0.0,0.0,0.0,-0.035,,,,,
EJ Single,RA,26,48,1355,10.1,0.545,0.588,0.203,2.4,13.4,8.2,12.6,1.2,1.0,16.6,15.2,,0.8,1.8,2.5,0.089,,,,,
D'Vauntes Smith-River,WC,24,6,67,0.2,0.319,0.423,0.192,3.1,12.8,7.9,10.3,1.5,0.0,19.9,22.4,,-0.3,0.1,-0.3,-0.185,,,,,
D'Vauntes Smith-River,TOT,24,7,69,0.2,0.319,0.423,0.192,3.0,12.5,7.7,10.0,1.4,0.0,19.9,21.7,,-0.3,0.1,-0.3,-0.180,,,,,
D'Vauntes Smith-River,FO,24,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.011,,,,,
Joshua Smit,RI,24,44,620,23.3,0.666,0.004,0.522,18.1,19.1,18.6,9.4,2.1,2.7,18.0,22.1,,2.0,0.6,2.6,0.199,,,,,
Kenneth Smit,LO,24,47,1049,9.8,0.432,0.384,0.283,3.1,11.7,7.4,22.6,3.0,0.2,19.4,17.2,,-0.7,0.9,0.2,0.009,,,,,
Roscoe Smit,TOT,25,42,891,16.5,0.573,0.090,0.489,10.3,14.0,12.2,2.0,1.4,2.3,11.7,20.0,,1.3,0.7,2.0,0.109,,,,,
Roscoe Smit,LO,25,18,345,15.3,0.581,0.145,0.629,11.0,9.9,10.5,0.8,1.1,1.9,14.6,22.0,,0.4,0.2,0.6,0.084,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Roscoe Smit,DE,25,24,546,17.3,0.567,0.053,0.396,9.8,16.6,13.2,2.8,1.7,2.6,9.5,18.7,,0.8,0.6,1.4,0.124,,,,,
Russ Smit,DE,25,25,705,20.4,0.535,0.285,0.313,3.9,9.5,6.7,34.8,3.4,0.4,15.8,28.3,,1.0,0.8,1.8,0.124,,,,,
James Southerlan,SA,26,35,945,18.2,0.602,0.630,0.141,4.1,18.6,11.6,5.2,1.9,3.5,6.1,18.8,,1.8,1.6,3.3,0.170,,,,,
Tiago Splitte,DE,,2,28,15.7,0.458,0.000,0.417,11.7,30.4,21.2,10.7,1.7,2.8,12.3,24.3,,0.0,0.0,0.0,0.061,,,,,
Keith Steffec,SA,27,1,15,11.6,0.600,0.800,0.000,6.9,0.0,3.3,19.1,6.3,0.0,28.6,19.5,,0.0,0.0,0.0,0.083,,,,,
Deshawn Stephen,LO,,10,189,18.3,0.611,0.052,0.293,16.2,14.3,15.2,3.8,0.7,3.1,8.4,15.5,,0.5,0.1,0.6,0.162,,,,,
Daniel Stewar,AU,25,35,509,8.8,0.592,0.000,0.593,9.6,17.1,13.6,5.5,1.5,1.0,26.6,12.0,,0.2,0.5,0.7,0.066,,,,,
David Stockto,RE,25,15,527,14.6,0.531,0.379,0.223,3.3,11.6,7.4,23.0,2.0,0.5,14.1,21.6,,0.4,0.4,0.8,0.074,,,,,
Diamond Ston,SA,19,4,68,16.4,0.530,0.204,0.265,9.2,17.1,13.3,5.8,0.7,4.5,19.2,41.7,,-0.2,0.1,-0.1,-0.065,,,,,
Diamond Ston,TOT,19,13,282,20.9,0.567,0.164,0.279,10.3,24.0,17.0,7.9,1.0,3.4,15.9,33.4,,0.1,0.4,0.5,0.080,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Diamond Ston,SL,19,9,214,22.3,0.582,0.147,0.284,10.6,26.2,18.2,8.5,1.2,3.1,14.4,30.8,,0.2,0.3,0.6,0.126,,,,,
Julyan Ston,FO,28,33,1144,13.2,0.511,0.456,0.285,2.1,17.6,9.7,32.8,1.9,2.2,26.0,12.8,,0.9,1.1,2.0,0.085,,,,,
Rasheed Sulaimo,SW,22,49,1649,12.3,0.548,0.410,0.266,2.1,10.5,6.3,14.9,1.9,0.2,13.5,17.9,,1.2,0.8,2.0,0.058,,,,,
Jared Sullinge,RA,24,2,55,20.0,0.507,0.300,0.267,12.7,36.9,25.4,15.3,0.0,0.0,8.2,29.2,,0.1,0.1,0.2,0.179,,,,,
Kaleb Tarczewsk,OK,23,43,1097,16.4,0.675,0.000,0.711,10.6,20.3,15.6,3.1,0.5,2.4,14.5,14.6,,2.6,1.7,4.3,0.187,,,,,
Asauhn Dixon-Tatu,MA,25,42,699,11.4,0.568,0.000,0.390,11.7,11.1,11.4,2.3,0.3,3.1,16.6,15.2,,0.5,0.6,1.1,0.077,,,,,
Walter Tavare,RA,24,48,1134,22.9,0.618,0.006,0.309,14.3,21.9,18.3,9.8,1.7,10.1,17.0,19.2,,2.3,2.8,5.2,0.219,,,,,
Isaiah Taylo,RI,22,25,872,19.7,0.637,0.275,0.462,1.9,7.3,4.6,24.7,1.0,0.3,12.9,21.9,,3.2,0.1,3.2,0.179,,,,,
Jermaine Taylo,SL,30,45,1140,14.9,0.546,0.370,0.213,3.1,10.2,6.5,9.6,1.9,1.0,12.7,25.4,,0.2,1.1,1.2,0.052,,,,,
Marquis Teagu,FO,23,12,311,13.5,0.500,0.206,0.325,1.1,7.3,4.2,27.8,0.9,0.3,11.7,22.2,,0.4,0.1,0.5,0.072,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
JT Terrel,RA,25,1,9,-10.3,0.347,0.500,1.000,0.0,0.0,0.0,13.7,0.0,0.0,41.0,23.8,,-0.1,0.0,-0.1,-0.293,,,,,
Naadir Tharp,DE,25,1,27,8.8,0.500,0.545,0.000,0.0,11.8,6.0,26.6,0.0,0.0,15.4,20.2,,0.0,0.0,0.0,0.035,,,,,
Aaron Thoma,WC,25,43,1130,14.0,0.519,0.252,0.203,1.4,13.0,7.1,10.0,1.5,0.5,9.4,24.8,,0.2,1.1,1.3,0.054,,,,,
Joe Thomasso,ER,,3,65,14.6,0.679,0.357,0.000,5.0,12.1,8.5,18.5,1.5,2.6,22.2,12.1,,0.1,0.1,0.2,0.118,,,,,
Shaquille Thoma,AU,24,5,14,11.1,1.042,0.000,1.000,0.0,15.3,8.1,9.7,0.0,0.0,0.0,4.5,,0.0,0.0,0.1,0.187,,,,,
Hollis Thompso,AU,25,16,426,17.2,0.588,0.322,0.237,4.5,15.4,10.2,8.1,1.3,1.3,9.3,22.3,,0.8,0.4,1.2,0.135,,,,,
Mychel Thompso,SA,28,27,560,6.0,0.413,0.586,0.159,1.9,10.2,6.2,9.2,1.7,1.4,8.8,12.7,,-0.3,0.6,0.3,0.025,,,,,
Shevon Thompso,ER,23,17,362,19.8,0.582,0.000,0.308,18.0,20.8,19.4,3.0,1.5,1.4,17.7,25.9,,0.3,0.4,0.7,0.092,,,,,
Jarvis Threat,RI,23,41,673,12.8,0.482,0.218,0.498,3.9,10.4,7.2,15.6,1.7,0.5,13.2,25.9,,0.0,0.2,0.2,0.018,,,,,
Mike Tobe,SW,22,35,936,18.4,0.563,0.167,0.254,13.4,23.7,18.6,6.2,1.5,4.0,13.9,19.8,,1.2,1.1,2.2,0.115,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
J.P. Tokot,RI,23,43,1436,15.9,0.580,0.387,0.297,4.0,14.5,9.3,11.1,3.3,1.3,11.6,16.0,,2.5,1.4,3.9,0.129,,,,,
Axel Toupan,RA,24,36,993,18.3,0.607,0.285,0.693,1.3,14.5,8.2,20.4,2.0,0.5,17.2,25.4,,2.1,1.5,3.6,0.173,,,,,
Jabril Trawic,SF,24,37,931,14.8,0.597,0.293,0.528,3.2,10.8,7.0,15.6,1.6,1.1,15.6,20.7,,1.3,0.9,2.2,0.114,,,,,
Travis Trice II,WE,24,9,320,21.0,0.574,0.217,0.357,2.0,9.4,5.6,29.2,1.2,0.0,8.8,24.2,,1.0,0.1,1.1,0.172,,,,,
Brandon Trich,DE,25,35,681,10.3,0.500,0.316,0.267,3.2,9.7,6.5,14.0,1.6,0.8,14.2,16.5,,0.2,0.5,0.7,0.046,,,,,
Brandon Trich,TOT,25,48,926,10.7,0.530,0.345,0.273,2.8,9.1,6.0,13.1,1.4,0.7,13.6,16.5,,0.6,0.6,1.1,0.059,,,,,
Brandon Trich,SL,25,13,245,11.9,0.615,0.431,0.292,1.7,7.6,4.6,10.4,0.6,0.3,11.9,16.3,,0.4,0.1,0.5,0.097,,,,,
Dakarai Tucke,SL,22,1,35,0.6,0.279,0.444,0.444,3.0,0.0,1.5,0.0,2.8,0.0,8.5,14.5,,-0.1,0.0,-0.1,-0.118,,,,,
Ralston Turne,SW,25,37,448,8.8,0.592,0.732,0.189,3.0,11.7,7.4,4.7,1.0,0.5,13.8,15.3,,0.3,0.2,0.5,0.050,,,,,
Mark Tyndal,RE,31,39,977,11.0,0.546,0.031,0.592,7.1,18.2,12.7,17.8,2.5,0.4,31.6,7.8,,0.6,1.1,1.6,0.081,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Tyler Uli,NA,21,1,36,10.6,0.382,0.235,0.000,2.8,12.5,7.4,38.9,4.0,0.0,19.0,24.5,,-0.1,0.1,0.0,-0.029,,,,,
Zeke Upsha,GR,25,34,739,8.5,0.515,0.734,0.166,2.5,12.3,7.3,5.6,1.0,0.8,8.6,13.5,,0.3,0.4,0.7,0.049,,,,,
Jarrod Uthof,RA,23,24,488,14.7,0.537,0.253,0.247,6.5,19.9,13.5,8.8,1.8,2.9,13.8,18.3,,0.4,0.9,1.3,0.127,,,,,
Jarrod Uthof,TOT,23,37,902,18.1,0.577,0.204,0.261,8.7,20.1,14.5,10.2,1.7,3.1,14.3,19.7,,1.4,1.3,2.8,0.147,,,,,
Jarrod Uthof,FO,23,11,349,23.5,0.629,0.148,0.244,11.4,20.9,16.1,12.4,2.0,3.9,14.3,21.2,,1.0,0.4,1.4,0.193,,,,,
Jarrod Uthof,TE,23,2,65,15.3,0.553,0.200,0.440,11.3,16.5,13.9,8.5,0.0,1.2,16.7,22.4,,0.1,0.0,0.1,0.049,,,,,
Robert Vade,ER,31,21,470,9.8,0.514,0.650,0.064,0.7,12.2,6.3,10.3,1.3,1.1,6.9,16.1,,0.3,0.3,0.6,0.059,,,,,
Robert Vade,WE,31,12,218,8.2,0.597,0.627,0.051,0.0,10.6,5.1,2.6,2.0,0.0,13.0,13.6,,0.1,0.1,0.2,0.051,,,,,
Robert Vade,TOT,31,33,688,9.3,0.537,0.644,0.060,0.5,11.7,6.0,7.9,1.5,0.7,8.7,15.3,,0.3,0.5,0.8,0.056,,,,,
Denzel Valentin,WC,23,3,118,24.6,0.709,0.696,0.161,5.3,22.8,13.9,31.5,2.1,0.7,24.1,28.5,,0.3,0.2,0.5,0.197,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Fred VenVlee,RA,22,16,518,18.8,0.528,0.247,0.379,2.5,9.3,6.0,36.8,2.3,0.3,15.0,25.5,,1.1,0.7,1.8,0.164,,,,,
Rashad Vaugh,WE,20,3,50,19.6,0.591,0.567,0.100,2.2,20.7,11.2,3.7,1.0,0.0,11.3,30.1,,0.0,0.0,0.1,0.064,,,,,
Lorrenzo Wad,DE,31,15,422,12.9,0.531,0.149,0.257,6.0,9.6,7.8,6.7,2.1,0.9,11.3,18.5,,0.3,0.3,0.6,0.069,,,,,
Mardracus Wad,TOT,25,14,313,7.0,0.562,0.400,0.600,0.7,5.1,2.9,8.9,1.9,0.8,16.0,10.2,,0.2,0.1,0.3,0.047,,,,,
Mardracus Wad,SW,25,6,152,4.9,0.515,0.458,0.667,0.0,5.8,2.9,5.4,1.9,1.1,16.2,10.4,,0.0,0.1,0.0,0.006,,,,,
Mardracus Wad,IO,25,8,161,9.0,0.606,0.346,0.538,1.3,4.6,2.9,12.1,1.8,0.5,15.7,10.0,,0.2,0.1,0.3,0.085,,,,,
Von Wafe,DE,31,5,111,8.2,0.467,0.189,0.162,0.0,11.5,5.8,11.4,1.3,1.4,15.0,17.6,,-0.1,0.1,0.0,-0.010,,,,,
Von Wafe,WE,31,26,647,16.7,0.589,0.291,0.171,0.3,12.5,6.2,10.7,1.2,1.4,13.7,26.9,,0.4,0.4,0.8,0.059,,,,,
Von Wafe,TOT,31,31,758,15.5,0.576,0.280,0.170,0.3,12.3,6.2,10.8,1.2,1.4,13.9,25.5,,0.3,0.5,0.8,0.048,,,,,
Anthony Walke,FO,23,3,17,5.2,0.340,0.000,0.400,6.5,13.4,9.9,0.0,0.0,4.7,0.0,14.7,,0.0,0.0,0.0,-0.006,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Henry Walke,SF,29,25,537,16.9,0.561,0.780,0.153,1.6,19.1,10.3,10.7,2.1,2.9,8.0,23.6,,0.7,0.8,1.5,0.131,,,,,
Chris Walke,RI,22,47,622,19.6,0.641,0.035,0.591,13.6,18.0,15.8,5.7,1.8,5.6,15.0,16.5,,1.6,0.7,2.3,0.176,,,,,
Devondrick Walke,WE,24,10,206,12.2,0.608,0.632,0.211,0.5,11.2,5.7,5.2,1.9,0.4,17.0,20.7,,0.1,0.1,0.2,0.053,,,,,
Devondrick Walke,TOT,24,48,1277,13.5,0.620,0.571,0.197,1.7,9.5,5.6,7.2,1.4,0.6,11.6,17.3,,2.2,0.7,2.9,0.109,,,,,
Devondrick Walke,DE,24,38,1071,13.8,0.622,0.558,0.194,1.9,9.1,5.6,7.6,1.3,0.7,10.4,16.7,,2.1,0.6,2.7,0.120,,,,,
Thomas Walku,WC,24,40,978,13.3,0.542,0.307,0.228,3.3,13.8,8.5,19.6,2.1,0.5,12.8,14.0,,1.3,1.1,2.4,0.118,,,,,
Tyrone Wallac,SL,22,38,1020,16.2,0.517,0.135,0.402,2.2,13.5,7.7,24.0,2.5,0.8,14.8,26.9,,0.0,1.2,1.2,0.058,,,,,
Alexis Wangmen,AU,27,2,4,-20.7,,,,0.0,0.0,0.0,0.0,12.3,0.0,100.0,22.0,,-0.1,0.0,0.0,-0.548,,,,,
Karrington War,OK,23,22,111,3.5,0.443,0.710,0.129,0.0,12.5,6.4,2.5,0.4,1.6,5.8,13.5,,-0.1,0.1,0.1,0.023,,,,,
Jameel Warne,TE,23,44,1286,22.7,0.601,0.002,0.300,11.9,17.2,14.6,7.2,1.6,3.1,8.0,21.8,,3.9,0.9,4.8,0.180,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Wes Washpu,IO,23,34,869,10.0,0.469,0.382,0.272,1.4,8.8,5.1,22.1,2.1,2.0,14.7,13.9,,0.1,0.7,0.9,0.047,,,,,
Christian Watfor,RA,25,19,277,10.5,0.530,0.667,0.187,6.3,17.4,12.1,5.0,1.1,1.3,9.0,14.1,,0.3,0.4,0.7,0.124,,,,,
Christian Watfor,FO,25,20,325,10.9,0.528,0.684,0.296,2.7,13.7,8.1,8.0,2.0,1.7,13.3,16.7,,0.2,0.3,0.5,0.068,,,,,
Christian Watfor,TOT,25,39,602,10.7,0.529,0.676,0.249,4.4,15.4,9.9,6.6,1.6,1.5,11.5,15.5,,0.5,0.7,1.2,0.094,,,,,
Travis Wea,LO,26,42,1067,14.9,0.530,0.473,0.137,5.8,23.9,14.9,5.9,1.5,1.5,9.2,21.4,,0.7,1.1,1.8,0.079,,,,,
Eric Weary Jr,SF,23,4,17,26.8,0.901,0.714,0.429,0.0,31.0,15.5,0.0,0.0,0.0,19.4,24.7,,0.0,0.0,0.1,0.187,,,,,
James Webb II,DE,23,39,1357,14.1,0.561,0.476,0.216,6.4,22.0,14.3,4.8,1.8,1.7,11.8,16.0,,1.4,1.7,3.1,0.110,,,,,
Briante Webe,SF,24,31,1141,18.5,0.536,0.242,0.252,4.7,16.8,10.8,29.1,4.1,0.3,16.6,20.4,,1.3,2.0,3.2,0.136,,,,,
Negus Webster-Cha,RA,24,23,281,8.2,0.446,0.667,0.107,1.7,17.1,9.7,12.8,2.0,1.6,15.1,14.5,,-0.1,0.5,0.3,0.060,,,,,
Dez Well,OK,24,23,587,15.2,0.573,0.404,0.341,2.5,12.6,7.6,12.7,2.6,1.1,14.1,21.9,,0.5,1.0,1.5,0.120,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Terry Whisnan,IO,24,45,1208,8.9,0.521,0.825,0.151,2.1,11.2,6.6,5.8,0.8,0.6,9.3,15.8,,0.4,0.6,1.0,0.040,,,,,
Okaro Whit,SF,24,23,759,15.3,0.561,0.384,0.348,8.0,19.9,13.9,7.9,1.5,1.4,16.0,24.1,,0.4,1.0,1.4,0.086,,,,,
Greg Whittingto,SF,23,9,270,13.4,0.605,0.530,0.020,3.1,16.8,9.9,9.8,1.5,1.8,15.1,17.9,,0.2,0.3,0.5,0.092,,,,,
Antwaine Wiggin,RA,28,39,731,17.5,0.604,0.192,0.284,8.5,10.7,9.6,5.8,1.7,1.9,10.5,18.9,,1.4,1.0,2.4,0.158,,,,,
C.J. Wilco,ER,26,4,103,17.0,0.627,0.538,0.051,0.0,18.5,9.1,13.1,2.4,2.5,14.9,19.9,,0.1,0.1,0.2,0.112,,,,,
Damien Wilkin,SW,37,48,1510,17.9,0.632,0.310,0.624,3.7,14.6,9.2,18.5,1.5,1.6,15.3,18.9,,3.6,1.0,4.6,0.146,,,,,
Alan William,NA,24,1,28,22.6,0.571,0.000,0.571,11.0,24.2,17.2,6.4,1.7,0.0,10.2,29.3,,0.1,0.0,0.1,0.178,,,,,
Amir William,IO,24,29,514,17.2,0.602,0.000,0.606,14.4,23.2,18.8,4.6,1.4,6.0,16.1,12.3,,0.9,0.8,1.7,0.156,,,,,
C.J. William,TE,26,50,1462,13.6,0.568,0.529,0.172,2.1,13.0,7.5,8.4,1.7,2.5,9.5,17.3,,1.9,0.8,2.6,0.087,,,,,
Coron William,MA,27,50,1098,9.0,0.539,0.765,0.053,2.1,6.9,4.6,9.9,0.8,0.5,9.3,14.6,,0.8,0.7,1.4,0.062,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Devin William,SW,22,8,67,14.4,0.691,0.000,0.429,13.2,29.4,21.4,2.3,1.5,0.0,23.1,13.8,,0.1,0.1,0.2,0.112,,,,,
Jeremy William,SL,29,22,347,10.4,0.467,0.432,0.360,6.3,16.5,11.2,6.6,1.6,2.8,11.1,18.0,,-0.1,0.4,0.3,0.048,,,,,
Michael William,CA,25,43,778,9.5,0.520,0.525,0.166,0.4,10.2,5.3,16.0,1.5,0.3,13.4,14.5,,0.4,0.6,1.1,0.067,,,,,
Pendarvis William,MA,25,10,63,6.5,0.333,0.556,0.000,5.4,13.0,9.4,13.3,2.4,1.2,18.2,7.7,,0.0,0.1,0.1,0.045,,,,,
Prince William,SW,24,24,200,7.8,0.538,0.460,0.143,2.2,5.5,3.9,9.3,1.5,0.0,20.2,18.0,,-0.2,0.0,-0.1,-0.032,,,,,
Reggie William,OK,30,36,1188,17.7,0.595,0.418,0.196,3.0,12.5,7.9,17.1,1.3,0.1,11.2,22.6,,2.3,1.5,3.8,0.154,,,,,
Rodney William,SW,25,12,137,7.3,0.697,0.368,0.474,0.0,11.2,5.6,6.3,0.7,2.4,17.9,8.7,,0.1,0.1,0.2,0.058,,,,,
Troy William,RI,22,10,289,19.4,0.595,0.442,0.299,3.0,16.8,10.0,13.7,1.3,0.6,11.2,26.2,,0.7,0.1,0.9,0.144,,,,,
Troy William,IO,22,23,460,16.2,0.544,0.385,0.305,5.7,15.7,10.7,9.9,2.3,0.5,14.5,29.2,,0.0,0.5,0.5,0.048,,,,,
Troy William,TOT,22,33,749,17.4,0.563,0.407,0.303,4.7,16.1,10.4,11.4,1.9,0.5,13.3,28.1,,0.7,0.6,1.3,0.085,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Kyle Wiltje,RI,24,22,789,15.2,0.557,0.573,0.176,4.2,15.2,9.7,6.9,0.7,1.9,9.8,22.9,,1.2,0.3,1.5,0.093,,,,,
Adam Woodbur,FO,23,24,301,10.0,0.502,0.033,0.361,9.6,22.4,15.9,5.4,1.1,1.6,15.5,11.8,,0.2,0.3,0.4,0.067,,,,,
Christian Woo,SW,21,18,540,23.5,0.572,0.194,0.388,9.2,27.5,18.4,6.5,0.7,7.1,11.8,27.7,,0.8,0.7,1.5,0.130,,,,,
Asaad Wood,NA,24,23,175,3.6,0.539,0.567,0.400,2.3,11.0,6.4,2.3,0.8,0.5,16.6,10.1,,0.0,0.1,0.1,0.039,,,,,
Scott Woo,SA,26,50,1512,14.1,0.655,0.793,0.216,0.8,12.7,6.9,5.7,1.2,0.4,8.7,16.2,,3.0,1.5,4.5,0.144,,,,,
Kameron Wood,OK,23,50,1276,7.1,0.469,0.365,0.225,3.1,16.0,9.7,8.1,1.4,2.0,20.3,10.3,,-0.7,2.0,1.3,0.048,,,,,
Chris Wrigh,OK,28,20,438,16.7,0.541,0.120,0.235,8.4,12.2,10.3,10.1,3.0,4.1,13.7,20.9,,0.2,0.9,1.1,0.123,,,,,
Delon Wrigh,RA,24,5,150,18.4,0.512,0.157,0.471,1.6,8.5,5.2,26.1,3.0,4.7,12.8,20.7,,0.2,0.3,0.5,0.157,,,,,
Keith Wrigh,WE,27,47,1257,14.8,0.554,0.043,0.194,12.1,17.0,14.5,6.1,1.5,2.2,12.2,14.5,,1.7,1.1,2.8,0.107,,,,,
Tony Wrote,TE,23,16,379,8.9,0.506,0.479,0.431,1.7,8.8,5.2,13.5,1.6,0.6,19.8,26.6,,-0.6,0.1,-0.5,-0.067,,,,,
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Guerschon Yabusel,MA,,2,54,25.9,0.830,0.353,0.706,18.9,20.8,19.9,6.6,0.9,0.0,28.8,25.5,,0.2,0.1,0.3,0.227,,,,,
Gabe Yor,ER,23,44,1436,16.1,0.560,0.516,0.181,1.7,12.7,7.1,18.6,2.0,0.4,11.2,21.2,,1.9,1.2,3.1,0.103,,,,,
Joe Youn,FO,24,2,49,12.9,0.459,0.409,0.091,0.0,9.3,4.6,27.3,3.0,3.2,17.9,24.1,,0.0,0.1,0.0,0.006,,,,,
Nick Zeislof,FO,24,47,694,13.5,0.578,0.809,0.138,2.2,7.2,4.7,3.8,1.1,0.8,5.4,19.3,,1.3,0.2,1.6,0.108,,,,,
Stephen Zimmerma,ER,20,21,627,15.2,0.512,0.004,0.315,8.0,25.0,16.4,8.0,1.9,3.7,15.1,22.5,,-0.3,0.9,0.7,0.052,,,,,
Paul Zipse,WC,22,3,106,11.6,0.484,0.275,0.425,10.9,18.2,14.5,9.5,0.5,3.1,18.8,23.5,,-0.1,0.1,0.0,0.017,,,,,
Ivica Zuba,LO,19,14,421,15.9,0.626,0.068,0.217,7.3,26.4,16.9,6.5,0.3,2.7,20.3,21.6,,0.3,0.4,0.6,0.071,,,,,